id;lat;long;fna;gna;nam;sag;cpd;cnr;cde;nde;nba;tes;cat;dom;tel;nrs;cp1;nor;mod;mai
81.00;-33.73343223;-59.733297042;Centro de Salud La Buena Moza;Centro de Salud;La Buena Moza;Dis. Ministerio de Salud BA;77000244;50067702201209;770;SAN PEDRO;SAN PEDRO;Municipal;C.A.P.S;Paraje Buena Moza;03329-15592150;IV;2930;Centro de Salud La Buena Moza;Sin internación;
82.00;-33.77767848;-59.633213574;Centro de Salud Bajo Campodónico;Centro de Salud;Bajo Campodónico;Dis. Ministerio de Salud BA;77000279;50067702201193;770;SAN PEDRO;RIO TALA;Municipal;C.A.P.S;Ruta 1001 y Camino Real Bo. Bajo Tala;-;IV;2930;Centro de Salud Bajo Campodónico;Sin internación;
83.00;-33.71451686;-59.628364436;Centro de Salud Federico Rosito;Centro de Salud;Federico Rosito;Dis. Ministerio de Salud BA;77000210;50067702201244;770;SAN PEDRO;SAN PEDRO;Municipal;C.A.P.S;Paraje San Tosquera;-;IV;2930;Centro de Salud Federico Rosito;Sin internación;
84.00;-33.68053328;-59.684413940;Centro Integrador Comunitario;Centro Integrador Comunitario;;Dis. Ministerio de Salud BA;77000287;50067702201530;770;SAN PEDRO;SAN PEDRO;Municipal;C.A.P.S;Hermano Indio y Casella;-;IV;2930;Centro Integrador Comunitario;Sin internación;
85.00;-33.68513441;-59.683022085;Centro de Salud Arco Iris;Centro de Salud;Arco Iris;Dis. Ministerio de Salud BA;77000261;50067702201230;770;SAN PEDRO;SAN PEDRO;Municipal;C.A.P.S;Pallador Sampedrino y SimoninoBo. Arco Iris;03329-423923;IV;2930;Centro de Salud Arco Iris;Sin internación;
86.00;-33.67752760;-59.677058461;Centro Provincial de Atención;C.P.A.;Centro Provincial de Atención;Dis. Ministerio de Salud BA;77000414;50067702119874;770;SAN PEDRO;SAN PEDRO;Provincial;Salud Mental - Adicciones;Sargento Selada y Lavalle 1087;03329-423646;IV;2930;Centro Provincial de Atención;Sin internación;
87.00;-33.90118069;-61.103240005;Centro Provincial de Atención;C.P.A.;Centro Provincial de Atención;Dis. Ministerio de Salud BA;17500183;50061752119673;175;COLON;COLON;Provincial;Salud Mental - Adicciones;Calle 25 y 38 - CAPS Barracas;02473-421038;IV;2720;Centro Provincial de Atención;Sin internación;
88.00;-33.91483890;-60.940223200;Unidad Sanitaria El Arbolito;Unidad Sanitaria;El Arbolito;Dis. Ministerio de Salud BA;17500035;50061752202259;175;COLON;COLON;Municipal;C.A.P.S;Zona Rural;02473-499104;IV;2720;UNIDAD SANITARIA EL ARBOLITO;Sin internación;
89.00;-33.65450037;-60.890088411;Unidad Sanitaria Pearson;Unidad Sanitaria;Pearson;Dis. Ministerio de Salud BA;17500043;50061752202716;175;COLON;PEARSON;Municipal;C.A.P.S;Zona Rural;02477-429803;IV;2711;Unidad Sanitaria Pearson;Sin internación;
90.00;-34.04958279;-61.199435692;Unidad Sanitaria Sarasa;Unidad Sanitaria;Sarasa;Dis. Ministerio de Salud BA;17500051;50061752202836;175;COLON;SARASA;Municipal;C.A.P.S;Zona Rural;-;IV;2720;UNIDAD SANITARIA SARASA;Sin internación;
91.00;-33.89867207;-61.089685235;Unidad Sanitaria 9 de Julio;Unidad Sanitaria;9 de Julio;Dis. Ministerio de Salud BA;17500086;50061752202145;175;COLON;COLON;Municipal;C.A.P.S;Calle 21 Y 56;02477-15666183;IV;2720;Unidad Sanitaria 9 de Julio;Sin internación;
92.00;-33.88219402;-61.102689457;Unidad Sanitaria Barracas;Unidad Sanitaria;Barracas;Dis. Ministerio de Salud BA;17500116;;175;COLON;COLON;Municipal;C.A.P.S;Calle 25 y 38;02477-15666277;IV;2720;Unidad Sanitaria Barracas;Sin internación;
93.00;-33.88652329;-61.090057179;Unidad Sanitaria Rivadavia;Unidad Sanitaria;Rivadavia;Dis. Ministerio de Salud BA;17500141;50061752202124;175;COLON;COLON;Municipal;C.A.P.S;Calle129 y 48;02477-15664916;IV;2720;Unidad Sanitaria Rivadavia;Sin internación;
94.00;-33.90087002;-61.102874041;Hospital  Municipal  de Colón;Hospital  Municipal;de Colón;Dis. Ministerio de Salud BA;17500027;10061752200289;175;COLON;COLON;Municipal;Hospital;Calle 50 e/12 y 13 S/N;02473 -430416;IV;2720;Hospital Municipal de Colón;Con Internación;hospitalcolon@gmail.com
95.00;-33.90125133;-61.103322251;Hogar de Ancianos Carlos Stebb;Hogar;de Ancianos Carlos Stebb;Dis. Ministerio de Salud BA;17500159;15061752200776;175;COLON;COLON;Municipal;Geriátrico;Calle 50 y 12;02473-430416;IV;2720;Hogar de Ancianos Carlos Stebb;Sin internación;
96.00;-33.90159709;-61.101990560;Centro Preventivo Materno Infantil;Centro;Preventivo Materno Infantil;Dis. Ministerio de Salud BA;17500175;50061752201499;175;COLON;COLON;Municipal;C.A.P.S;Calle 51 e 12 y 13;;IV;2720;Centro Preventivo Materno Infantil;Sin internación;
97.00;-33.81066212;-59.502075397;C.P.A.(Centro Provincial de Atención)-Adicciones;C.P.A.;(Centro Provincial de Atención)-Adicciones;Dis. Ministerio de Salud BA;07000352;50060702119637;070;BARADERO;BARADERO;Provincial;Salud Mental - Adicciones;Boedo N° 1231;03329-481375;IV;2942;C.P.A.(Centro Provincial de Atención)-Adicciones;Sin internación;
98.00;-33.74987741;-59.380983324;C.A.P.S. Los Laureles;C.A.P.S.;Los Laureles;Dis. Ministerio de Salud BA;07000247;;070;BARADERO;ISLAS LOS LAURELES;Municipal;C.A.P.S;Paraje Los Laureles sobre el Paraná Guazú;-;IV;2942;Centro de Atención Primaria de Salud Los Laureles;Sin internación;
99.00;-33.75567174;-59.447835086;C.A.P.S. Los Patos;C.A.P.S.;Los Patos;Dis. Ministerio de Salud BA;07000239;;070;BARADERO;ISLAS LOS LAURELES;Municipal;C.A.P.S;Paraje Los Patos sobre el Paraná de las Palmas;-;IV;2942;Centro de Atención Primaria de Salud Los Patos;Sin internación;
100.00;-33.81361351;-59.496319227;Hosp. Subz. Gral. Dr. L. Piñeiro;Hosp. Subz.;Gral. Dr. L. Piñeiro;Dis. Ministerio de Salud BA;07000034;10060702200364;070;BARADERO;BARADERO;Municipal;Hospital;Teófilo Rusell N° 1170;03329-480321/004;IV;2942;Hospital Subzonal General Dr. Lino Pineiro;Con Internación;hospital@baradero.gov.ar
102.00;-33.80298685;-59.495853786;C.A.P.S. José P. Astigueta;C.A.P.S.;José P. Astigueta;Dis. Ministerio de Salud BA;07000166;50060702201136;070;BARADERO;BARADERO;Municipal;C.A.P.S;Boedo y Costa de Río Baradero;-;IV;2942;Centro de Atención Primaria de Salud José P. Astigueta;Sin internación;
103.00;-33.81880017;-59.513935524;C.A.P.S. Dr. Luis F. Leloir;C.A.P.S.;Dr. Luis F. Leloir;Dis. Ministerio de Salud BA;07000174;50060702201138;070;BARADERO;BARADERO;Municipal;C.A.P.S;Martín de Gainza N° 3450;03329-482451;IV;2942;Centro de Atención Primaria de Salud Dr.Luis F.Leloir;Sin internación;
105.00;-33.81207848;-59.517091228;C.A.P.S. Intendente P. Carossi;C.A.P.S.;Intendente P. Carossi;Dis. Ministerio de Salud BA;07000204;50060702201135;070;BARADERO;BARADERO;Municipal;C.A.P.S;Ricardo Rojas N° 197 Villa Cristina;03329-486702;IV;2942;Centro de Atención Primaria de Salud Intendente Pedro Alberto Carossi;Sin internación;apsbaradero@yahoo.com.ar
106.00;-33.81409004;-59.497722281;Hogar de Ancianos San José;Hogar;de Ancianos San José;Dis. Ministerio de Salud BA;07000212;15060702200818;070;BARADERO;BARADERO;Municipal;Geriátrico;Colombes N° 1325;03329-480479;IV;2942;Hogar de Ancianos San José;Sin internación;
107.00;-33.80182340;-59.516178499;Centro Integrador Comunitario (CIC);Centro Integrador Comunitario;(CIC);Dis. Ministerio de Salud BA;07000298;50060702201512;070;BARADERO;BARADERO;Municipal;C.I.C.;Maipú Nº 1105 entre Maza y Uriarte;;IV;2942;CIC;Sin internación;
108.00;-33.97924208;-59.670510232;C.A.P.S. Carmelo Di Gregorio;C.A.P.S.;Carmelo Di Gregorio;Dis. Ministerio de Salud BA;07000042;50060702202163;070;BARADERO;IRINEO PORTELA;Municipal;C.A.P.S;Primera Colonia S/N;03329-496033;IV;2943;Centro de Atención Primaria de Salud Carmelo Di Gregorio;Sin internación;
109.00;-33.90753581;-59.393156799;C.A.P.S. Intendente P. Carossi - Alsina;C.A.P.S.;Intendente P. Carossi - Alsina;Dis. Ministerio de Salud BA;07000051;50060702201877;070;BARADERO;VILLA ALSINA;Municipal;C.A.P.S;Primera Junta y San Martín;03329-494095;IV;2938;Centro de Atención Primaria de Salud Intendente Pedro Carossi - Alsina;Sin internación;
110.00;-34.05992459;-59.558403078;C.A.P.S. Santa Coloma;C.A.P.S.;Santa Coloma;Dis. Ministerio de Salud BA;07000069;50060702201886;070;BARADERO;SANTA COLOMA;Municipal;C.A.P.S;Delegación Municipal;03329-451035;IV;2761;Centro de Atención Primaria de Salud Santa Coloma;Sin internación;
111.00;-34.06886638;-60.106041163;Hospital  Municipal  Santa Francisca Romana;Hospital  Municipal;Santa Francisca Romana;Dis. Ministerio de Salud BA;07700028;10060772200340;077;ARRECIFES;ARRECIFES;Municipal;Hospital;Av. Merlassino N° 791;02478-451327;IV;2740;Hospital Santa Francisca Romana;Con Internación;hsfarrecifes@hotmail.com
242.00;-34.57644855;-60.946559985;Unidad Sanitaria N° 12 Dr. Genna;Unidad Sanitaria;N° 12 Dr. Genna;Dis. Ministerio de Salud BA;41300802;50064132215022;413;JUNIN;JUNIN;Municipal;C.A.P.S;Dorrego 873;;III;6000;Unidad Sanitaria N° 12 Dr. Genna;Sin internación;
112.00;-33.99081740;-60.227925167;C.A.P.S. Viña;C.A.P.S.;Viña;Dis. Ministerio de Salud BA;07700052;50060772201905;077;ARRECIFES;VIÑAS;Municipal;C.A.P.S;Tte. Juan Camara e/Ruta 8 y M. Planes;02478-491100;IV;2754;Centro de Atención Primaria Viña;Sin internación;
113.00;-34.05736203;-60.105457682;C.A.P.S. Bo. Santa Teresita;C.A.P.S.;Bo. Santa Teresita;Dis. Ministerio de Salud BA;07700079;50060772201114;077;ARRECIFES;ARRECIFES;Municipal;C.A.P.S;John Kennedy y Santa Fé Bo. Santa Teresita;-;IV;2740;Centro de Atención Primaria Santa Teresita;Sin internación;
114.00;-34.06029588;-60.116471932;C.A.P.S. Bo. FONAVI R. Carrillo;C.A.P.S.;Bo. FONAVI R. Carrillo;Dis. Ministerio de Salud BA;07700061;50060772201158;077;ARRECIFES;ARRECIFES;Municipal;C.A.P.S;Santiago del Estero y R. Lorenzo Bo. FO.NA.VI;-;IV;2740;Centro de Atención Primaria RamOn Carrillo;Sin internación;
115.00;-34.07128671;-60.107362296;Hogar de Ancianos Josefa Rosello;Hogar;de Ancianos Josefa Rosello;Dis. Ministerio de Salud BA;07700095;15060772200810;077;ARRECIFES;ARRECIFES;Municipal;Geriátrico;Av. Merlassino N° 1050;02478-451317;IV;2740;Hogar de Ancianos Municipal Sor María Rossello;Sin internación;
116.00;-34.05649346;-60.092213635;C.A.P.S. Bo. Santa Lina;C.A.P.S.;Bo. Santa Lina;Dis. Ministerio de Salud BA;07700117;50060772202817;077;ARRECIFES;ARRECIFES;Municipal;C.A.P.S;Facundo Quiroga e/Rosa y San Lorenzo Bo. Santa Lina;-;IV;2740;Centro de Atención Primaria Santa Lina;Sin internación;
117.00;-34.06080888;-60.083990563;C.A.P.S. Villa Sanguinetti J. Aguilera;C.A.P.S.;Villa Sanguinetti J. Aguilera;Dis. Ministerio de Salud BA;07700087;50060772201155;077;ARRECIFES;ARRECIFES;Municipal;C.A.P.S;Av. Int. Blanco y A. Paz Bo. Villa Sanguinetti;02478-451315;IV;2740;Centro de Atención Primaria Julia Aguilera;Sin internación;
118.00;-34.07564044;-60.089745336;C.A.P.S. La Cumbre;C.A.P.S.;La Cumbre;Dis. Ministerio de Salud BA;07700109;50060772201153;077;ARRECIFES;ARRECIFES;Municipal;C.A.P.S;Panamá e/Brasil y Perú Bo. La Cumbre;-;IV;2740;Centro de Atención Primaria Gerardo Risso;Sin internación;
119.00;-34.03253376;-60.152942202;C.A.P.S. Tood;C.A.P.S.;Tood;Dis. Ministerio de Salud BA;07700036;50060772201893;077;ARRECIFES;TOOD;Municipal;C.A.P.S;San Mrtín e/Planes y Saavedra;02478-492149;IV;2754;Centro de Atención Primaria .Tood;Sin internación;
120.00;-34.05468522;-60.099116798;C.A.P.S. Bo. El Sol;C.A.P.S.;Bo. El Sol;Dis. Ministerio de Salud BA;07700125;50060772219759;077;ARRECIFES;ARRECIFES;Municipal;C.A.P.S;Alem e/Jáuregui y Gonzales Bo. El Sol;;IV;2740;Centro de Atención Primaria El Sol;Sin internación;
121.00;-34.07524324;-60.116012001;C.P.A. (Adicciones);C.P.A.;Adicciones;Dis. Ministerio de Salud BA;07700168;50060772119751;077;ARRECIFES;ARRECIFES;Provincial;Salud Mental - Adicciones;Ramón Lorenzo 35;;IV;2942;C.P.A. (Adicciones);Sin internación;
122.00;-34.04303346;-59.196889506;Unidad Sanitaria De Lima;Unidad Sanitaria;De Lima;Dis. Ministerio de Salud BA;88200083;50068822202213;882;ZARATE;LIMA;Municipal;C.A.P.S;Calle 6 N° 560;03487-480015;V;2806;Unidad Sanitaria de Lima (Dr. Aleotti);Sin internación;
123.00;-34.10924214;-59.030136208;Unidad Sanitaria San Martín de Porres;Unidad Sanitaria;San Martín de Porres;Dis. Ministerio de Salud BA;88200181;50068822201885;882;ZARATE;ZARATE;Municipal;C.A.P.S;Pellegrini N° 1940;03487-427663;V;2800;Unidad Sanitaria San Martín de Porres;Sin internación;
124.00;-34.10458270;-59.040405123;Sala de Primeros Auxilios Bo. San Jacinto;Sala de Primeros Auxilios;Bo. San Jacinto;Dis. Ministerio de Salud BA;88200300;50068822216393;882;ZARATE;ZARATE;Municipal;C.A.P.S;José Hernández N° 85 Bo. San Jacinto;03487-480015;V;2800;Sala de Primeros Auxilios San Jacinto;Sin internación;
125.00;-34.11461799;-59.029058396;Sala de Primeros Auxilios Mariano Moreno;Sala de Primeros Auxilios;Mariano Moreno;Dis. Ministerio de Salud BA;88200563;50068822201860;882;ZARATE;ZARATE;Municipal;C.A.P.S;Islas Malvinas N° 1533 Bo. Mariano Moreno;-;V;2800;Sala de Primeros Auxilios Mariano Moreno;Sin internación;
126.00;-34.08074345;-59.038123567;Sala de Primeros Auxilios Dr. P. Marina;Sala de Primeros Auxilios;Dr. P. Marina;Dis. Ministerio de Salud BA;88200377;50068822201872;882;ZARATE;ZARATE;Municipal;C.A.P.S;Félix Pagola y Balcarce S/N Bo.Villa Angus;-;V;2800;Sala de Primeros Auxilios Villa Angus (Dr. P. Marina);Sin internación;
127.00;-34.08366956;-59.034648734;Hosp. Zonal Gral. de Ag. Virgen del Carmen;Hosp. Zonal;Gral. de Ag. Virgen del Carmen;Dis. Ministerio de Salud BA;88200059;10068822100396;882;ZARATE;ZARATE;Provincial;Hospital;Dr. Félix Pagola N° 1502 Villa Mazzoni;03487-422300;V;2800;Hospital Zonal General de Agudos Descentralizado de Zárate Virgen del Carmen;Con Internación;
128.00;-34.11452456;-59.038521640;Sala de Primeros Auxilios Villa Negri;Sala de Primeros Auxilios;Villa Negri;Dis. Ministerio de Salud BA;88200504;50068822201901;882;ZARATE;ZARATE;Municipal;C.A.P.S;Calle 4 y Sargento Cabral S/N;03487-439263;V;2800;Sala de Primeros Auxilios Villa Negri;Sin internación;
129.00;-34.11060549;-59.043300979;Sala de Primeros Auxilios Burgar;Sala de Primeros Auxilios;Burgar;Dis. Ministerio de Salud BA;88200415;50068822201800;882;ZARATE;ZARATE;Municipal;C.A.P.S;Ameghino N° 3209;-;V;2800;Sala de Primeros Auxilios Burgar (Dr. Juan Domingo Ibar);Sin internación;
130.00;-34.11761088;-59.023449386;Sala de Primeros Auxilios Eduardo Brand;Sala de Primeros Auxilios;Eduardo Brand;Dis. Ministerio de Salud BA;88200261;;882;ZARATE;ZARATE;Municipal;C.A.P.S;A. Flening N° 2138 Bo. Pitrau;-;V;2800;Sala de Primeros Auxilios Barrio Pitrau (Dr. E. Brand);Sin internación;
131.00;-34.10012998;-59.045888746;Sala de Primeros Auxilios Juana María;Sala de Primeros Auxilios;Juana María;Dis. Ministerio de Salud BA;88200318;50068822201844;882;ZARATE;ZARATE;Municipal;C.A.P.S;Belisario Roldán N° 403 Bo. Juana María;-;V;2800;Sala de Primeros Auxilios Juana María;Sin internación;
132.00;-34.09939593;-59.042301284;Sala de Primeros Auxilios Mitre;Sala de Primeros Auxilios;Mitre;Dis. Ministerio de Salud BA;88200539;;882;ZARATE;ZARATE;Municipal;C.A.P.S;Va. Alsina y Melillo S/N Bo. Mitre;-;V;2800;Sala de Primeros Auxilios Mitre;Sin internación;
133.00;-34.09302132;-59.038556635;Sala de Primeros Auxilios Bo. Capdepon;Sala de Primeros Auxilios;Bo. Capdepon;Dis. Ministerio de Salud BA;88200385;;882;ZARATE;ZARATE;Municipal;C.A.P.S;Estrada y Garibaldi Bo. CAPDEPON;-;V;2800;Sala de Primeros Auxilios Barrio CAPDEPON;Sin internación;
134.00;-34.10409784;-59.013357605;Sala de Primeros Auxilios Va. Florida;Sala de Primeros Auxilios;Va. Florida;Dis. Ministerio de Salud BA;88200091;50068822201842;882;ZARATE;ZARATE;Municipal;C.A.P.S;San Lorenzo N° 276 Villa Florida;-;V;2800;Sala de Primeros Auxilios Villa Florida (Dr. J. M. Guerci);Sin internación;
136.00;-34.10853519;-59.017196138;Sala de Primeros Auxilios Villa Fox;Sala de Primeros Auxilios;Villa Fox;Dis. Ministerio de Salud BA;88200105;;882;ZARATE;ZARATE;Municipal;C.A.P.S;Larrea N° 928;-;V;2800;Sala de Primeros Auxilios Villa Fox (Dr. A. Melillo);Sin internación;
137.00;-34.09542688;-59.036781797;Sala de Primeros Auxilios Almirante Brown;Sala de Primeros Auxilios;Almirante Brown;Dis. Ministerio de Salud BA;88200407;50068822216381;882;ZARATE;ZARATE;Municipal;C.A.P.S;Garibaldi N° 593;-;V;2800;Sala de Primeros Auxilios Almirante Brown;Sin internación;
138.00;-34.13751402;-59.004015176;Sala de Primeros Auxilios Villa Eugenia;Sala de Primeros Auxilios;Villa Eugenia;Dis. Ministerio de Salud BA;88200296;50068822201898;882;ZARATE;ZARATE;Municipal;C.A.P.S;Alaneda N° 1860 Bo. Villa Eugenia;-;V;2800;Sala de Primeros Auxilios Villa Eugenia;Sin internación;
139.00;-34.09494470;-59.047791208;Unidad Sanitaria CO-VE-PAN;Unidad Sanitaria;CO-VE-PAN;Dis. Ministerio de Salud BA;88200636;50068822202191;882;ZARATE;ZARATE;Municipal;C.A.P.S;Guido Spano y España S/N Bo. COVEPAN;03487-437311;V;2800;Unidad Sanitaria de COVEPAN Eusebio Reta;Sin internación;
140.00;-33.97474384;-59.203137733;Centro Melillo Atucha;Centro;Melillo Atucha;Dis. Ministerio de Salud BA;88200156;;882;ZARATE;LIMA;Municipal;C.A.P.S;Camino Central Atucha Bo. Atucha;;V;2806;Centro Melillo Atucha;Sin internación;
141.00;-34.09802362;-59.021225025;Centro de Rehabilitación del Lisiado;Centro;de Rehabilitación del Lisiado;Dis. Ministerio de Salud BA;88200164;15068822300974;882;ZARATE;ZARATE;Municipal;C.A.P.S;Rómulo Noya N° 650;03487-423457;V;2800;CERELIZA Centro de Rehabilitación del Lisiado Zárate;Sin internación;
142.00;-34.10861821;-59.022879507;Sala de Primeros Auxilios Va. Carmencita;Sala de Primeros Auxilios;Va. Carmencita;Dis. Ministerio de Salud BA;88200172;50068822202936;882;ZARATE;ZARATE;Municipal;C.A.P.S;Bernardo de Irigoyen N° 1411;-;V;2800;Sala de Primeros Auxilios Villa Carmencita;Sin internación;
239.00;-34.57988823;-60.943209001;Unidad Odontológica Móvil;Unidad;Odontológica Móvil;Dis. Ministerio de Salud BA;41300543;;413;JUNIN;JUNIN;Municipal;Unidad Móvil;Itinerante;-;III;6000;Unidad Odontológica Móvil;Sin internación;
143.00;-34.15812518;-59.120821615;Unidad Sanitaria Monseñor D´ Andrea Escalada;Unidad Sanitaria;Monseñor D´ Andrea Escalada;Dis. Ministerio de Salud BA;88200199;50068822201863;882;ZARATE;ESCALADA;Municipal;C.A.P.S;Ruta 193 Km 5;;V;2801;Sala de Primeros Auxilios Escalada ( Monseñor D'Andrea);Sin internación;
144.00;-34.08817052;-59.039733855;Sala de Primeros Auxilios 25 de Mayo;Sala de Primeros Auxilios;25 de Mayo;Dis. Ministerio de Salud BA;88200571;50068822201880;882;ZARATE;ZARATE;Municipal;C.A.P.S;Matheu N° 1506 Bo. 25 de Mayo;;V;2800;Sala de Primeros Auxilios 25 de Mayo;Sin internación;
145.00;-34.09025874;-59.034264252;Sala de Primeros Auxilios Villa Messoni;Sala de Primeros Auxilios;Villa Messoni;Dis. Ministerio de Salud BA;88200679;50068822216384;882;ZARATE;ZARATE;Municipal;C.A.P.S;Sarmiento N° 920 Villa Massoni;03487-432382;V;2800;Sala de Primeros Auxilios Villa Massoni;Sin internación;
146.00;-34.11379870;-59.016942500;Sala de Primeros Auxilios Dr. Leloir;Sala de Primeros Auxilios;Dr. Leloir;Dis. Ministerio de Salud BA;88200393;50068822201829;882;ZARATE;ZARATE;Municipal;C.A.P.S;A. Pacheco y Pje. Brasil Bo. FONAVI;-;V;2800;Sala de Primeros Auxilios FONAVI (Dr. Leloir);Sin internación;
147.00;-34.10599935;-59.032315638;Sala de Primeros Auxilios Dr. A. Arreghi;Sala de Primeros Auxilios;Dr. A. Arreghi;Dis. Ministerio de Salud BA;88200482;;882;ZARATE;ZARATE;Municipal;C.A.P.S;Castelli e/Córdoba y 1ro. De Mayo S/N Bo. Matadero;-;V;2800;Sala de Primeros Auxilios12 de Octubre (Dr. A. Arregui);Sin internación;
148.00;-34.11837970;-59.035925400;Sala de Primeros Auxilios San Luis;Sala de Primeros Auxilios;San Luis;Dis. Ministerio de Salud BA;88200512;50068822201855;882;ZARATE;ZARATE;Municipal;C.A.P.S;Larrea y Calle 4 S/N Bo. Malvicino;-;V;2800;Sala de Primeros Auxilios Malvicino (San Luis);Sin internación;
149.00;-34.11272316;-59.026987885;Sala de Primeros Auxilios Pro Tierra;Sala de Primeros Auxilios;Pro Tierra;Dis. Ministerio de Salud BA;88200695;;882;ZARATE;ZARATE;Municipal;C.A.P.S;Dorrego y Córdoba;;V;2800;Sala de Primeros Auxilios Protierra;Sin internación;
150.00;-34.10988779;-59.031226165;Centro Integrador Comunitario Zárate;Centro Integrador Comunitario;Zárate;Dis. Ministerio de Salud BA;88200792;50068822201531;882;ZARATE;ZARATE;Municipal;C.A.P.S;Pellegrini y Agustina Alvarez;03487-422574;V;2800;CIC Zárate;Sin internación;
151.00;-34.11157661;-59.054262154;Sala de Primeros Auxilios San Miguel;Sala de Primeros Auxilios;San Miguel;Dis. Ministerio de Salud BA;88200661;50068822106691;882;ZARATE;ZARATE;Municipal;C.A.P.S;Belgarno y Calle 46 Bo. San Miguel;;V;2800;Sala de Primeros Auxilios San Miguel;Sin internación;
152.00;-34.11746929;-59.019625378;Centro Provincial de Atención;C.P.A.;Centro Provincial de Atención;Dis. Ministerio de Salud BA;88200849;50068822119713;882;ZARATE;ZARATE;Provincial;Salud Mental - Adicciones;Tierra del Fuego 31;;V;2800;Centro Provincial de Atención;Sin internación;
153.00;-34.10942227;-59.036126115;Sala de Primeros Auxilios Bo. Zárate;Sala de Primeros Auxilios;Bo. Zárate;Dis. Ministerio de Salud BA;88200687;;882;ZARATE;ZARATE;Municipal;C.A.P.S;Ante e/ José Ingenieros y M. Satre Bo. Zárate;;V;2800;Sala de Primeros Auxilios Bo. Zárate;Sin internación;
154.00;-34.09985925;-59.012140555;Unidad Sanitaria Movil;Unidad Sanitaria;Movil;Dis. Ministerio de Salud BA;88200857;53068822206694;882;ZARATE;ZARATE;Municipal;C.A.P.S;Luis Rocha N°846;;V;2800;Unidad Sanitaria Movil;Sin internación;
155.00;-34.11020931;-59.055065627;UPA 14;UPA;14;Dis. Ministerio de Salud BA;88200873;50068822218884;882;ZARATE;ZARATE;Provincial;U.P.A.;Av. Antártida Argentina y Lintridis;;V;2800;UPA 14;Sin internación;
156.00;-34.13690699;-59.005934652;C.A.P.S. Alicia Moreau de Justo;C.A.P.S.;Alicia Moreau de Justo;Dis. Ministerio de Salud BA;88200865;50068822216426;882;ZARATE;ZARATE;Municipal;C.A.P.S;Vera Peñaloza y Saavedra Bo. Villa Bosch;;V;2800;CAPS Alicia Moreau de Justo;Sin internación;
